Area Code,Area,Year,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",Coefficient of human inequality,Difference from HDI value (%),Expected Years of Schooling (years),"Expected Years of Schooling, female (years)","Expected Years of Schooling, male (years)",Gender Development Index (value),Gender Inequality Index (value),"Gross National Income Per Capita, female (2017 PPP$)","Gross National Income Per Capita, male (2017 PPP$)",Gross National Income Per Capita (2017 PPP$),Human Development Index (value),HDI female,HDI male,Inequality-adjusted Human Development Index (value),Inequality in eduation,Inequality in income,Inequality in life expectancy,Life Expectancy at Birth (years),"Life Expectancy at Birth, female (years)","Life Expectancy at Birth, male (years)","Labour force participation rate, female (% ages 15 and older)","Labour force participation rate, male (% ages 15 and older)",Overall loss (%),Material footprint per capita (tonnes),"Maternal Mortality Ratio (deaths per 100,000 live births)",Mean Years of Schooling (years),"Mean Years of Schooling, female (years)","Mean Years of Schooling, male (years)",Planetary pressures–adjusted Human Development Index (value),"Population, total (millions)","Share of seats in parliament, female (% held by women)","Share of seats in parliament, male (% held by men)","Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)"
143,Morocco,2020,26.446,26.34143567,3.36749634,13.92945957,13.64076042,14.21162033,0.85,0.444,2943.508842,11940.18772,7473.866211,0.683,0.615093387,0.723270427,0.495,41.87093,25.92268,11.230697,73.92,76.308,71.757,21.46,70.52,27.52562225,6.064,71.85185202,6.05,5.14,6.98,0.66,36.6887715,18.44660194,81.55339806,31.9,37.9
143,Morocco,2021,25.936,26.23741133,3.779069767,14.03929996,13.88286018,14.19260025,0.856,0.439,3152.291904,12678.05548,7947.897949,0.688,0.622078743,0.726682899,0.5,41.87093,25.92268,10.918624,74.042,76.398,71.893,20.9,70.4,27.3255814,6.9034,71.85185202,6.05,5.14,6.98,0.662,37.0765845,20.38834951,79.61165049,31.9,37.9
144,Mozambique,2017,172.716,41.38365433,1.333333333,10.3646698,9.880629539,10.85025024,0.903,0.516,1088.619085,1418.032094,1250.070805,0.45,0.426686351,0.472515656,0.258,36.3948,56.87241,30.883753,59.771,62.221,57.213,71.36,77.06,42.66666667,3.1478,177.3106146,3.064209938,2.340670109,3.890059948,0.444,28.569441,39.6,60.4,10.62160015,19.9074192
144,Mozambique,2018,170.999,41.18312567,1.310043668,10.48351964,10.02657612,10.94196039,0.912,0.505,1099.313403,1446.267506,1269.429225,0.458,0.436469133,0.478674858,0.264,36.3948,56.87241,30.282167,60.526,63.234,57.721,71.26,77.69,42.3580786,3.4831,160.2572092,3.329503298,2.636700074,4.05818669,0.452,29.4238785,39.6,60.4,13.03653336,21.62240601
144,Mozambique,2019,168.855,40.972791,1.290322581,10.60373232,10.17467847,11.0344457,0.917,0.495,1089.987314,1447.016228,1265.071119,0.465,0.443891755,0.484004572,0.269,36.3948,56.87241,29.651163,61.166,63.92,58.312,70.52,77.57,42.15053763,3.4272,149.9191369,3.594796658,2.932730039,4.226313432,0.459,30.285595,41.2,58.8,15.45146656,23.33739281
144,Mozambique,2020,168.074,40.48749967,1.070663812,10.72532345,10.32496843,11.12771273,0.927,0.478,1050.71956,1379.679038,1212.078122,0.467,0.447837553,0.483233993,0.273,38.2673,54.41273,28.782469,61.172,64.16,58.111,72.23,78.57,41.54175589,2.7791,127.1105289,3.860090017,3.228760004,4.394440174,0.462,31.178239,42.4,57.6,17.86639977,25.05237961
144,Mozambique,2021,165.778,40.32644233,1.089324619,10.72532345,10.32496843,11.12771273,0.929,0.477,1045.702735,1366.824757,1203.247321,0.459,0.441258312,0.474982504,0.269,38.2673,54.41273,28.299297,59.325,62.432,56.204,73.94,80.05,41.39433551,2.8782,127.1105289,3.860090017,3.228760004,4.394440174,0.454,32.077072,42.4,57.6,17.86639977,25.05237961
28,Myanmar,2017,33.425,22.548411,2.413793103,11.24832951,11.80168802,10.92775646,0.973,0.511,3317.027521,5079.453913,4195.512493,0.58,0.573071828,0.589017841,0.449,26.85272,17.556,23.236513,65.843,68.995,62.842,48.51,78.11,22.5862069,6.1551,237.8475966,5.358500004,5.087879976,5.706226667,0.566,52.288341,10.24464832,89.75535168,25.79090246,31.72563299
28,Myanmar,2018,32.988,22.32483867,2.016806723,11.50456047,11.96912003,11.05974007,0.977,0.502,3555.536574,5294.786685,4422.231843,0.595,0.587844485,0.601729215,0.462,26.85272,17.556,22.565796,66.465,69.676,63.407,49.28,77.96,22.35294118,4.5719,214.5339341,5.867650032,5.591220061,6.218563239,0.583,52.666014,10.24464832,89.75535168,32.14923541,39.76409594
28,Myanmar,2019,33.102,22.169799,2.631578947,11.7794511,12.14396084,11.19666623,0.976,0.497,3724.312864,5620.491148,4668.94162,0.608,0.598992193,0.613536994,0.473,26.85272,17.556,22.100677,66.61,69.799,63.572,47.14,76.45,22.20394737,6.2228,212.9703616,6.37680006,6.094560146,6.730899811,0.592,53.040212,11.56773212,88.43226788,38.50756836,47.8025589
28,Myanmar,2020,33.089,21.96199667,2.113821138,12.06090998,12.32135567,11.33528763,0.96,0.471,3452.541386,6185.276796,4813.516405,0.615,0.598482195,0.623255514,0.479,26.85272,17.556,21.47727,66.797,69.959,63.785,45.63,77.5,22.11382114,4.7091,178.6743751,6.518157697,6.195670039,6.924247023,0.602,53.423198,16.42105263,83.57894737,39.19248558,49.91804481
28,Myanmar,2021,33.043,21.87718833,2.003338898,12.06090998,12.32135567,11.33528763,0.942,0.479,2472.357239,5386.268752,3923.009853,0.599,0.575125403,0.610661215,0.468,26.85272,17.556,21.222845,65.672,69.001,62.546,44.17,78.56,21.86978297,4.4888,178.6743751,6.518157697,6.195670039,6.924247023,0.587,53.7980845,14.97659906,85.02340094,39.19248558,49.91804481
147,Namibia,2017,68.906,33.31498367,4.100946372,11.68506921,11.67410054,11.69603788,1.003,0.46,8492.27134,11919.69435,10147.9947,0.634,0.633842847,0.632047866,0.412,25.01567,52.99237,21.936911,62.293,65.88,58.651,55.52,64.35,35.01577287,8.0935,227.9097395,7.089123245,7.332381156,6.821238303,0.608,2.3645335,36.30136986,63.69863014,40.34715275,42.43551603
147,Namibia,2018,68.184,33.237078,3.937007874,11.70998606,11.69632975,11.72364238,1.013,0.45,8913.69134,10906.53472,9876.164543,0.635,0.638571228,0.630396433,0.413,25.01567,52.99237,21.703194,62.586,66.176,58.931,55.42,62.7,34.96062992,8.0028,217.9518054,7.140568261,7.393399584,6.866727009,0.61,2.4056805,39.7260274,60.2739726,40.92553506,43.28665818
147,Namibia,2019,66.943,33.069715,3.605015674,11.73495605,11.71860128,11.73591845,1.005,0.454,8285.843939,11335.69098,9758.482157,0.638,0.638301232,0.635335364,0.416,25.01567,52.99237,21.201105,63.075,66.637,59.426,54.98,62.19,34.79623824,7.2645,222.9557116,7.192013277,7.454418013,6.912215715,0.615,2.4466445,36.95652174,63.04347826,41.50391738,44.13780034
147,Namibia,2020,65.67,32.820508,3.470031546,11.75997928,11.74091522,11.76220292,1.007,0.451,7657.406272,10466.41657,9013.510659,0.634,0.635306577,0.630736051,0.415,25.01567,52.99237,20.453484,62.829,66.606,59.058,54.55,61.69,34.54258675,6.9899,214.6350593,7.243458294,7.515436441,6.957704422,0.612,2.489098,36.30136986,63.69863014,42.0822997,44.98894249
147,Namibia,2021,64.944,32.641718,4.220779221,11.75997928,11.74091522,11.76220292,1.007,0.452,7644.206402,10436.0696,8991.686884,0.616,0.617340247,0.613253044,0.404,25.01567,52.99237,19.917114,59.269,62.985,55.721,54.12,61.19,34.41558442,9.3012,214.6350593,7.243458294,7.515436441,6.957704422,0.59,2.5301505,35.61643836,64.38356164,42.0822997,44.98894249
148,Nauru,2017,77.289,,,11.51762303,12.89525531,10.34132493,1.005,,9746.889224,16284.36272,13078.16076,0.664,0.667417341,0.66396079,,,18.47495,14.998821,62.988,66.759,59.645,56.47,77.49,,,,8.481406,8.189029667,8.986694667,,0.0116825,10.52631579,89.47368421,,
148,Nauru,2018,76.898,,,11.85537792,13.37212195,10.57037968,1.011,,8878.469783,14608.71553,11797.65611,0.668,0.670734314,0.663576508,,,18.47495,14.536911,63.234,66.989,59.883,56.55,76.52,,,,8.736929,8.373711333,9.0473002,,0.011924,10.52631579,89.47368421,,
148,Nauru,2019,75.816,,,12.20303748,13.86662311,10.80450786,1.019,,9837.5616,15937.96967,12943.70846,0.68,0.684320764,0.671495797,,,18.47495,14.119155,63.484,67.321,60.055,56.63,75.56,,,,8.992452,8.558393,9.107905733,,0.0121315,10.52631579,89.47368421,,
148,Nauru,2020,74.078,,,12.56089218,14.37941093,11.04382186,1.036,,10648.95149,16995.34278,13877.80367,0.689,0.701365635,0.677206974,,,18.47495,13.736217,63.437,67.272,59.994,56.71,74.59,,,,9.247975,9.327438733,9.168511267,,0.012315,10.52631579,89.47368421,,
148,Nauru,2021,72.479,,,12.56089218,14.37941093,11.04382186,1.036,,11498.00037,17947.91423,14776.9579,0.693,0.70534943,0.681016027,,,18.47495,13.459402,63.617,67.303,60.261,56.79,73.63,,,,9.247975,9.327438733,9.168511267,,0.0125115,10.52631579,89.47368421,,
149,Nepal,2017,70.165,30.09271667,2.925989673,12.69890022,12.97947025,12.41462994,0.866,0.531,2077.321823,5132.884267,3530.738117,0.581,0.536266344,0.619137191,0.402,40.881,31.91333,17.48382,68.91,70.638,67.174,27.91,54.95,30.80895009,7.224,223.1731468,3.933636665,2.816523393,5.315686544,0.564,28.1834255,29.57983193,70.42016807,21.04881032,39.81116613
149,Nepal,2018,67.469,29.92405867,3.401360544,12.81940031,13.15154505,12.48629475,0.883,0.512,2407.664767,5216.889554,3743.375267,0.588,0.549865731,0.622888222,0.408,40.881,31.91333,16.977846,68.979,70.719,67.231,27.91,54.95,30.6122449,8.7238,201.1536944,4.133443356,3.031496684,5.458673159,0.568,28.506712,33.53293413,66.46706587,22.88258998,40.80785243
149,Nepal,2019,66.239,29.80548,3.511705686,12.9399004,13.32361984,12.55795956,0.888,0.502,2548.24877,5525.241498,3963.226102,0.598,0.560225283,0.630743313,0.415,41.0992,31.91333,16.40391,69.558,71.351,67.755,27.91,54.95,30.60200669,8.9246,182.3196916,4.333250046,3.246469975,5.601659775,0.577,28.8324955,33.53293413,66.46706587,24.71636963,41.80453873
149,Nepal,2020,64.938,29.649859,3.204047218,12.64451981,12.82380009,12.46627045,0.884,0.497,2451.573032,5293.220224,3805.213582,0.593,0.554199756,0.627231013,0.413,41.0992,31.91333,15.937047,69.246,71.173,67.345,27.91,54.95,30.35413153,8.0381,174.4101759,4.485598758,3.424288376,5.71329857,0.574,29.3486275,33.63363363,66.36636637,25.97287447,42.77925595
149,Nepal,2021,63.837,29.518132,3.384094755,12.64451981,12.82380009,12.46627045,0.884,0.496,2506.298308,5365.668353,3874.43281,0.591,0.55236917,0.624691781,0.412,41.0992,31.91333,15.541866,68.45,70.362,66.574,27.91,54.95,30.28764805,8.3894,174.4101759,4.485598758,3.424288376,5.71329857,0.571,30.0349895,33.63363363,66.36636637,25.97287447,42.77925595
150,Netherlands (Kingdom of the),2017,2.762,7.163504667,15.06410256,18.40394974,18.65834999,18.15489006,0.955,0.029,39414.99329,69721.12191,54455.46371,0.936,0.912581433,0.955909175,0.868,4.92909,13.09748,3.463944,81.729,83.317,80.068,58.8,69.37,7.264957265,25.1153,4.976387962,12.25356531,11.99128485,12.5262351,0.795,17.207198,35.55555556,64.44444444,88.46461487,91.68022537
150,Netherlands (Kingdom of the),2018,2.611,7.380730233,16.29392971,18.33420944,18.55821991,18.11557961,0.955,0.027,40413.34226,71504.3704,55850.18234,0.939,0.914911302,0.958136491,0.868,5.36684,13.40179,3.3735607,81.774,83.326,80.155,59.1,69.58,7.561235357,29.137,3.990927303,12.32301044,12.08117962,12.57423973,0.786,17.2860425,35.55555556,64.44444444,89.01696014,91.77214813
150,Netherlands (Kingdom of the),2019,2.553,7.2012544,15.83421892,18.37341499,18.63189507,18.1210947,0.956,0.028,40714.46375,70740.30183,55628.1765,0.941,0.917969572,0.960593087,0.873,5.23324,12.8829,3.4876232,82.046,83.556,80.463,59.81,69.87,7.226354942,28.3958,3.940879426,12.4523201,12.21695471,12.69622469,0.792,17.3632615,33.77777778,66.22222222,89.41257477,92.22343826
150,Netherlands (Kingdom of the),2020,2.613,7.339999133,15.13859275,18.41262054,18.70557022,18.1266098,0.959,0.027,39128.29932,66042.4014,52499.90113,0.938,0.916374003,0.95586237,0.868,4.84813,13.81266,3.3592074,81.638,83.339,79.919,59.88,69.32,7.462686567,28.3623,4.311738966,12.58162975,12.3527298,12.81820965,0.796,17.4345575,35.11111111,64.88888889,89.80818939,92.67472839
150,Netherlands (Kingdom of the),2021,2.804,6.6218787,15.83421892,18.58348083,18.94418907,18.23270988,0.961,0.024,42432.97216,68438.34734,55354.90417,0.941,0.920595012,0.958006653,0.878,4.98791,11.54338,3.3343461,81.687,83.357,79.997,62.78,71.23,6.695005313,29.9954,4.311738966,12.58162975,12.3527298,12.81820965,0.792,17.5016955,39.11111111,60.88888889,89.80818939,92.67472839
156,New Zealand,2017,15.487,8.034019233,15.50802139,18.46677971,19.38512039,17.55065918,0.968,0.112,30691.42798,50882.11819,40618.37842,0.935,0.91612426,0.946309438,0.857,1.83951,18.25302,4.0095277,82.219,83.999,80.368,65.52,76.5,8.342245989,29.7626,7.393604894,13.2373023,13.18370223,13.2955873,0.79,4.7462515,38.33333333,61.66666667,79.79915672,80.18017026
156,New Zealand,2018,13.323,8.005686633,15.27777778,18.3230896,19.33179092,17.32427025,0.978,0.102,33911.71336,49059.65342,41373.97713,0.936,0.921370611,0.941863566,0.858,1.83951,18.09367,4.0838799,82.38,84.171,80.534,65.75,76.23,8.333333333,29.4066,7.885250693,13.13976479,13.10109472,13.181705,0.793,4.838526,38.33333333,61.66666667,80.54278854,80.72147001
156,New Zealand,2019,13.616,7.981240333,13.23372465,19.4722805,20.03783989,18.90192986,0.967,0.1,32707.11112,51929.06274,42210.38427,0.937,0.919579904,0.950707981,0.859,1.83951,18.09367,4.010541,82.567,84.377,80.709,65.8,75.42,8.324439701,23.7102,7.219616223,13.04222727,13.01848722,13.06782269,0.813,4.959034,40.83333333,59.16666667,81.28642036,81.26276976
156,New Zealand,2020,12.853,8.714491067,12.72727273,19.1901207,19.70183945,18.67567062,0.969,0.09,32311.10934,50299.79246,41224.72166,0.935,0.918984068,0.948663097,0.851,4.06167,18.09367,3.9881332,82.742,84.57,80.881,65.19,75.44,8.983957219,23.3832,7.030437332,12.94468975,12.93587971,12.95394039,0.816,5.0611335,48.33333333,51.66666667,82.03005219,81.80406952
156,New Zealand,2021,12.63,8.775411533,13.46153846,19.68234062,20.16286087,19.19734955,0.97,0.087,33954.27616,51902.66358,42849.73157,0.936,0.920372358,0.948728349,0.851,4.06167,18.09367,4.1708946,82.451,84.321,80.576,66.11,75.59,9.081196581,25.6082,7.030437332,12.94468975,12.93587971,12.95394039,0.81,5.1297275,49.16666667,50.83333333,82.03005219,81.80406952
157,Nicaragua,2017,90.951,24.115536,3.658536585,11.97034087,11.7805336,12.11238046,0.946,0.413,3568.478592,7711.084874,5609.992732,0.656,0.632918356,0.668849595,0.494,25.79904,35.27897,11.268598,73.554,76.367,70.686,46.04,81.69,24.69512195,8.7365,76.02204423,6.912,7.18,6.62,0.632,6.4805315,45.65217391,54.34782609,42.79315863,36.83252566
157,Nicaragua,2018,89.65,23.99752367,3.951367781,12.17132638,11.94099813,12.34791217,0.944,0.411,3400.742165,7384.167152,5363.935114,0.658,0.63441155,0.671833202,0.496,25.79904,35.27897,10.914561,73.85,76.681,70.964,45.62,81.3,24.62006079,9.742,74.43286005,7.028,7.3,6.73,0.632,6.5722325,45.65217391,54.34782609,44.89897125,37.94011969
157,Nicaragua,2019,88.623,23.89185367,3.78214826,12.37568649,12.10364836,12.58802393,0.947,0.408,3392.787388,7085.440711,5212.721307,0.661,0.638640004,0.674147305,0.499,25.79904,35.27897,10.597551,74.054,77.001,71.066,47.55,81.49,24.50832073,9.2259,75.084574,7.144,7.42,6.84,0.636,6.663924,44.56521739,55.43478261,47.10840901,39.08102027
157,Nicaragua,2020,87.361,23.76260133,3.680981595,12.58347787,12.26851409,12.83280479,0.949,0.405,3206.341991,6599.701261,4878.610383,0.652,0.630444023,0.664100766,0.492,25.79904,35.27897,10.209794,71.795,75.012,68.648,47.24,79.78,24.5398773,9.0066,77.87857279,7.26,7.54,6.95,0.628,6.7558955,47.25274725,52.74725275,49.4265712,40.25622896
157,Nicaragua,2021,85.648,23.64961957,3.909774436,12.58347787,12.26851409,12.83280479,0.949,0.399,3541.212667,7197.280087,5342.753986,0.665,0.643561953,0.678051041,0.503,25.79904,35.27897,9.8708487,73.837,76.803,70.836,48.61,81.06,24.36090226,9.6786,77.87857279,7.26,7.54,6.95,0.639,6.85054,50.54945055,49.45054945,49.4265712,40.25622896
158,Niger,2017,178.915,33.909536,1.061007958,6.328670025,5.665120125,6.969439983,0.763,0.674,628.6074632,1753.340223,1198.881615,0.377,0.319469401,0.418920328,0.249,34.96483,35.13536,31.628418,62.16,63.145,61.176,15.06,39.56,33.95225464,3.1499,433.0415247,1.311553379,0.91223832,1.778948387,0.373,21.737922,16.95906433,83.04093567,3.413788319,7.011568546
158,Niger,2018,177.961,33.67569833,1.566579634,6.602473804,5.928502491,7.253660298,0.803,0.641,816.0098727,1671.057736,1249.608465,0.383,0.337718911,0.42036634,0.254,34.96483,35.13536,30.926905,62.454,63.295,61.611,38.31,63.01,33.68146214,4.0385,431.9627544,1.245910048,0.865769982,1.674890041,0.377,22.577058,16.95906433,83.04093567,3.07404995,5.87446022
158,Niger,2019,175.476,34.18046033,1.282051282,6.888123438,6.204130011,7.549471384,0.851,0.626,1044.829432,1492.221778,1271.732938,0.39,0.357887298,0.420694891,0.257,34.96483,37.40003,30.176521,62.897,63.939,61.868,61.57,86.46,34.1025641,3.3299,409.6482968,1.293631241,0.915692986,1.723840224,0.385,23.443393,16.95906433,83.04093567,2.815305891,5.132350235
158,Niger,2020,172.925,33.8986,1.79028133,7.186131428,6.492571987,7.857345925,0.819,0.632,869.2860831,1656.760206,1268.704238,0.391,0.349455065,0.426826324,0.258,34.96483,37.40003,29.33094,61.451,62.454,60.472,63.06,96.49,34.01534527,4.5396,441.0725479,1.341352433,0.965615989,1.772790407,0.384,24.3336385,16.95906433,83.04093567,2.578340428,4.483989669
158,Niger,2021,170.462,33.69931,1.285347044,7.186131428,6.492571987,7.857345925,0.823,0.61,841.1398128,1566.074807,1208.85424,0.389,0.348656455,0.423740436,0.257,34.96483,37.40003,28.73307,61.576,62.794,60.407,64.56,96.49,33.93316195,3.6388,441.0725479,1.341352433,0.965615989,1.772790407,0.384,25.252722,25.90361446,74.09638554,2.578340428,4.483989669
159,Nigeria,2017,103.925,33.03249467,1.893939394,9.728620665,9.188650336,10.35517883,0.867,0.677,4383.246182,5532.693198,4963.405182,0.528,0.490671458,0.5656259,0.35,38.09476,19.0779,41.924824,52.305,52.589,52.017,53.57,64.96,33.71212121,4.1289,1126.909368,6.957065105,5.749655008,8.234465122,0.518,193.4959065,5.769230769,94.23076923,36.21536446,54.33230019
159,Nigeria,2018,103.466,33.65774567,1.886792453,9.938272476,9.394947052,10.58516693,0.858,0.675,3832.439995,5880.4897,4866.492114,0.53,0.489077221,0.569746931,0.348,40.41507,19.0779,41.480267,52.554,52.77,52.331,52.86,65.34,34.33962264,4.4555,1135.413535,6.919020176,5.854159832,8.003149986,0.52,198.3876235,5.769230769,94.23076923,37.01556015,52.592659
159,Nigeria,2019,102.807,33.32855433,2.048417132,10.13020498,9.664731368,10.66923795,0.834,0.694,3346.054939,6450.982513,4914.227713,0.537,0.487702859,0.584824162,0.354,40.41507,18.62546,40.945133,52.91,53.165,52.651,52.14,65.72,34.07821229,4.4755,1122.113157,7.191969872,5.857359886,8.738109589,0.526,203.3044915,4.112554113,95.88744589,34.90433121,55.98527145
159,Nigeria,2020,102.215,33.08382,1.85528757,10.32213749,9.934515684,10.75330898,0.867,0.685,3759.097727,5590.942609,4684.512077,0.539,0.500585821,0.577538909,0.357,40.41507,18.62546,40.21093,52.887,53.323,52.456,60.44,72.37,33.76623377,4.0222,1047.235352,7.388969898,6.206914902,8.719234943,0.529,208.3274045,4.47761194,95.52238806,38.64720154,56.89988518
159,Nigeria,2021,101.675,32.020997,1.660516605,10.51407,10.2043,10.83738,0.879,0.68,3877.021689,5537.469656,4716.009665,0.542,0.507156881,0.576691646,0.365,37.83104,18.62546,39.606491,52.676,53.07,52.285,68.74,79.01,32.65682657,3.662,1047.235352,7.585969925,6.556469917,8.700360298,0.533,213.4013225,4.47761194,95.52238806,42.39007187,57.8144989
154,North Macedonia,2017,15.993,12.58357817,5.956907478,13.18113041,13.42986012,12.95032024,0.942,0.143,10136.02931,20053.43697,15084.6548,0.789,0.762391399,0.809636907,0.688,10.53734,21.25574,5.9576545,76.477,78.569,74.386,42.7,67.78,12.80101394,10.4454,3.291534204,11.40031505,10.8981871,11.92795879,0.742,2.1119785,37.5,62.5,61.55719805,75.35720897
154,North Macedonia,2018,16.03,11.4443421,5.904522613,13.04564953,13.29535007,12.81453037,0.944,0.142,10393.81914,20542.75946,15457.22794,0.796,0.770488013,0.815931855,0.703,8.36817,21.37032,4.5945363,77.314,79.574,75.062,42.39,67.35,11.68341709,10.9996,2.879425184,11.68542004,11.19892025,12.19806004,0.749,2.113491,38.33333333,61.66666667,62.98366928,76.67427826
154,North Macedonia,2019,15.81,10.75715277,5.84498094,12.82404995,13.13638973,12.53417015,0.948,0.134,11260.10818,20724.39768,15981.28082,0.787,0.7637374,0.805467095,0.7,8.36817,19.49758,4.4057083,77.293,79.459,75.124,44.62,66.04,11.05463787,9.6625,3.085996309,10.9567852,10.42628002,11.50274992,0.741,2.114176,39.16666667,60.83333333,62.44309044,75.90091324
154,North Macedonia,2020,16.101,11.0474322,6.005221932,12.81177998,13.14542961,12.5020504,0.947,0.136,10621.79622,19750.11935,15174.49372,0.766,0.742664772,0.783978248,0.679,8.36817,20.48063,4.2934966,75.168,77.497,72.942,43.7,65.32,11.35770235,10.8038,3.035965537,10.22815037,9.653639793,10.8074398,0.72,2.1110715,39.16666667,60.83333333,61.9025116,75.12754822
154,North Macedonia,2021,16.367,11.08794873,6.413612565,13.00483036,13.4289999,12.60997009,0.948,0.135,11025.59103,20924.74863,15961.20117,0.764,0.741349331,0.781822877,0.677,8.36817,20.48063,4.4150462,73.841,76.156,71.662,42.88,65.48,11.38743455,11.3666,3.035965537,10.22815037,9.653639793,10.8074398,0.715,2.10333,41.66666667,58.33333333,61.9025116,75.12754822
162,Norway,2017,3.08,5.946210867,16.89259645,18.05971909,18.78519058,17.3758297,0.985,0.023,56159.43001,77560.82694,66942.34659,0.959,0.947143408,0.961406638,0.901,2.14777,12.90365,2.7872126,82.624,84.273,80.916,61.44,65.91,6.047966632,32.081,2.152932521,12.94715977,13.04714966,12.84494972,0.797,5.2773925,41.42011834,58.57988166,99.13868713,99.34426117
162,Norway,2018,2.606,5.994170133,17.08333333,18.14512062,18.87774086,17.45396996,0.986,0.018,56351.68652,78264.91106,67394.01179,0.96,0.948881364,0.962758113,0.902,2.3289,12.90365,2.7499604,82.76,84.483,81.003,61.76,66.36,6.041666667,32.7132,1.993203858,12.97539473,13.091115,12.85763502,0.796,5.31232,41.42011834,58.57988166,99.11645508,99.31391144
162,Norway,2019,2.397,5.901259933,16.54526535,18.23535919,18.96408081,17.54578018,0.985,0.016,56004.48985,77772.03466,66977.3741,0.961,0.950142971,0.964681033,0.903,2.3289,12.65436,2.7205198,82.955,84.694,81.177,62.12,66.13,6.035379813,31.8165,1.942273425,13.00362968,13.13508034,12.87032032,0.802,5.3482785,40.82840237,59.17159763,99.09422302,99.28356171
